session_id,unit_id,station,t,channel,value_true,value_observed,t_global
0,43,7,3435.85,temperature,73.5417,73.5417,3435.85
0,43,7,3435.85,pressure,27.3044,27.3044,3435.85
0,43,7,3435.85,humidity,46.7923,46.7923,3435.85
0,44,6,3435.85,torque,48.9489,48.9489,3435.85
0,44,6,3435.85,vibration,0.1935,0.1935,3435.85
0,44,6,3435.85,temperature,71.6757,71.6757,3435.85
0,44,6,3435.85,pressure,30.8913,30.8913,3435.85
0,44,6,3435.85,humidity,45.9701,45.9701,3435.85
0,49,5,3435.85,torque,51.2895,51.2895,3435.85
0,49,5,3435.85,vibration,0.1836,0.1836,3435.85
0,49,5,3435.85,temperature,74.3388,74.3388,3435.85
0,49,5,3435.85,pressure,29.8476,29.8476,3435.85
0,49,5,3435.85,humidity,44.5318,44.5318,3435.85
0,54,4,3435.85,torque,49.5255,,3435.85
0,54,4,3435.85,vibration,0.1812,,3435.85
0,54,4,3435.85,temperature,72.1202,,3435.85
0,54,4,3435.85,pressure,32.9463,,3435.85
0,54,4,3435.85,humidity,43.5254,,3435.85
0,59,3,3435.85,torque,50.8227,50.8227,3435.85
0,59,3,3435.85,vibration,0.2144,0.2144,3435.85
0,59,3,3435.85,temperature,71.8724,71.8724,3435.85
0,59,3,3435.85,pressure,31.572,31.572,3435.85
0,59,3,3435.85,humidity,43.7118,43.7118,3435.85
0,68,0,3458.9,torque,50.1966,50.1966,3458.9
0,68,0,3458.9,vibration,0.1944,0.1944,3458.9
0,68,0,3458.9,temperature,70.481,70.481,3458.9
0,68,0,3458.9,pressure,33.6635,33.6635,3458.9
0,68,0,3458.9,humidity,45.3667,45.3667,3458.9
0,64,2,3477.66,torque,51.2151,51.2151,3477.66
0,64,2,3477.66,vibration,0.2063,0.2063,3477.66
0,64,2,3477.66,temperature,74.9218,74.9218,3477.66
0,64,2,3477.66,pressure,30.2498,30.2498,3477.66
0,64,2,3477.66,humidity,45.2691,45.2691,3477.66
0,65,1,3477.66,torque,47.4957,47.4957,3477.66
0,65,1,3477.66,vibration,0.2004,0.2004,3477.66
0,65,1,3477.66,temperature,70.52,70.52,3477.66
0,65,1,3477.66,pressure,30.8204,30.8204,3477.66
0,65,1,3477.66,humidity,46.4616,46.4616,3477.66
0,41,11,3485.09,torque,47.8605,47.8605,3485.09
0,41,11,3485.09,vibration,0.2025,0.2025,3485.09
0,41,11,3485.09,temperature,68.3681,68.3681,3485.09
0,41,11,3485.09,pressure,30.7495,30.7495,3485.09
0,41,11,3485.09,humidity,42.5862,42.5862,3485.09
0,42,9,3486.27,torque,50.0022,,3486.27
0,42,9,3486.27,vibration,0.1704,,3486.27
0,42,9,3486.27,temperature,69.6892,,3486.27
0,42,9,3486.27,pressure,28.2081,,3486.27
0,42,9,3486.27,humidity,45.0847,,3486.27
0,43,8,3486.27,torque,48.975,48.975,3486.27
0,43,8,3486.27,vibration,0.2318,0.2318,3486.27
0,43,8,3486.27,temperature,68.6946,68.6946,3486.27
0,43,8,3486.27,pressure,30.0292,30.0292,3486.27
0,43,8,3486.27,humidity,41.2061,41.2061,3486.27
0,44,7,3511.97,torque,52.7297,52.7297,3511.97
0,44,7,3511.97,vibration,0.2114,0.2114,3511.97
0,44,7,3511.97,temperature,67.8836,67.8836,3511.97
0,44,7,3511.97,pressure,28.1224,28.1224,3511.97
0,44,7,3511.97,humidity,47.5827,47.5827,3511.97
0,45,6,3511.97,torque,49.5012,49.5012,3511.97
0,45,6,3511.97,vibration,0.1848,0.1848,3511.97
0,45,6,3511.97,temperature,64.6463,64.6463,3511.97
0,45,6,3511.97,pressure,30.0035,30.0035,3511.97
0,45,6,3511.97,humidity,45.6745,45.6745,3511.97
0,50,5,3511.97,torque,53.6472,53.6472,3511.97
0,50,5,3511.97,vibration,0.2078,0.2078,3511.97
0,50,5,3511.97,temperature,69.2701,69.2701,3511.97
0,50,5,3511.97,pressure,31.1923,31.1923,3511.97
0,50,5,3511.97,humidity,44.2299,44.2299,3511.97
0,55,4,3511.97,torque,51.3111,,3511.97
0,55,4,3511.97,vibration,0.2291,,3511.97
0,55,4,3511.97,temperature,68.95,,3511.97
0,55,4,3511.97,pressure,31.7923,,3511.97
0,55,4,3511.97,humidity,44.6646,,3511.97
0,60,3,3511.97,torque,49.3853,49.3853,3511.97
0,60,3,3511.97,vibration,0.1858,0.1858,3511.97
0,60,3,3511.97,temperature,70.2479,70.2479,3511.97
0,60,3,3511.97,pressure,28.7879,28.7879,3511.97
0,60,3,3511.97,humidity,43.4073,43.4073,3511.97
0,69,0,3512.28,torque,49.3354,49.3354,3512.28
0,69,0,3512.28,vibration,0.1848,0.1848,3512.28
0,69,0,3512.28,temperature,73.1012,73.1012,3512.28
0,69,0,3512.28,pressure,30.9357,30.9357,3512.28
0,69,0,3512.28,humidity,45.071,45.071,3512.28
0,65,2,3524.11,torque,50.7183,50.7183,3524.11
0,65,2,3524.11,vibration,0.2073,0.2073,3524.11
0,65,2,3524.11,temperature,69.76,69.76,3524.11
0,65,2,3524.11,pressure,31.6608,31.6608,3524.11
0,65,2,3524.11,humidity,45.5365,45.5365,3524.11
0,66,1,3524.11,torque,49.736,49.736,3524.11
0,66,1,3524.11,vibration,0.1838,0.1838,3524.11
0,66,1,3524.11,temperature,70.118,70.118,3524.11
0,66,1,3524.11,pressure,30.6173,30.6173,3524.11
0,66,1,3524.11,humidity,46.7407,46.7407,3524.11
0,42,10,3539.5,torque,52.1127,52.1127,3539.5
0,42,10,3539.5,vibration,0.1899,0.1899,3539.5
0,42,10,3539.5,temperature,70.0452,70.0452,3539.5
0,42,10,3539.5,pressure,30.9191,30.9191,3539.5
0,42,10,3539.5,humidity,44.0046,44.0046,3539.5
0,43,9,3539.5,torque,50.613,,3539.5
0,43,9,3539.5,vibration,0.2423,,3539.5
0,43,9,3539.5,temperature,66.6473,,3539.5
0,43,9,3539.5,pressure,33.0394,,3539.5
0,43,9,3539.5,humidity,45.0658,,3539.5
0,70,0,3556.35,torque,47.6641,47.6641,3556.35
0,70,0,3556.35,vibration,0.1732,0.1732,3556.35
0,70,0,3556.35,temperature,68.7803,68.7803,3556.35
0,70,0,3556.35,pressure,29.3611,29.3611,3556.35
0,70,0,3556.35,humidity,44.8399,44.8399,3556.35
0,44,8,3557.24,torque,49.2033,49.2033,3557.24
0,44,8,3557.24,vibration,0.2179,0.2179,3557.24
0,44,8,3557.24,temperature,70.4751,70.4751,3557.24
0,44,8,3557.24,pressure,33.5793,33.5793,3557.24
0,44,8,3557.24,humidity,40.9567,40.9567,3557.24
0,67,1,3558.74,torque,50.304,50.304,3558.74
0,67,1,3558.74,vibration,0.2049,0.2049,3558.74
0,67,1,3558.74,temperature,69.8129,69.8129,3558.74
0,67,1,3558.74,pressure,31.5275,31.5275,3558.74
0,67,1,3558.74,humidity,46.6835,46.6835,3558.74
0,42,11,3586.73,torque,49.9041,49.9041,3586.73
0,42,11,3586.73,vibration,0.1617,0.1617,3586.73
0,42,11,3586.73,temperature,70.1981,70.1981,3586.73
0,42,11,3586.73,pressure,28.1913,28.1913,3586.73
0,42,11,3586.73,humidity,42.332,42.332,3586.73
0,43,10,3586.73,torque,49.9222,49.9222,3586.73
0,43,10,3586.73,vibration,0.2683,0.2683,3586.73
0,43,10,3586.73,temperature,71.5058,71.5058,3586.73
0,43,10,3586.73,pressure,28.0406,28.0406,3586.73
0,43,10,3586.73,humidity,44.7145,44.7145,3586.73
0,45,7,3592.9,torque,52.3315,52.3315,3592.9
0,45,7,3592.9,vibration,0.2157,0.2157,3592.9
0,45,7,3592.9,temperature,70.9227,70.9227,3592.9
0,45,7,3592.9,pressure,30.8543,30.8543,3592.9
0,45,7,3592.9,humidity,47.6574,47.6574,3592.9
0,46,6,3592.9,torque,49.4231,49.4231,3592.9
0,46,6,3592.9,vibration,0.148,0.148,3592.9
0,46,6,3592.9,temperature,73.0888,73.0888,3592.9
0,46,6,3592.9,pressure,31.9383,31.9383,3592.9
0,46,6,3592.9,humidity,45.9902,45.9902,3592.9
0,51,5,3592.9,torque,49.3439,49.3439,3592.9
0,51,5,3592.9,vibration,0.2038,0.2038,3592.9
0,51,5,3592.9,temperature,71.313,71.313,3592.9
0,51,5,3592.9,pressure,29.2896,29.2896,3592.9
0,51,5,3592.9,humidity,42.9871,42.9871,3592.9
0,56,4,3592.9,torque,49.6372,,3592.9
0,56,4,3592.9,vibration,0.1604,,3592.9
0,56,4,3592.9,temperature,71.7234,,3592.9
0,56,4,3592.9,pressure,28.0788,,3592.9
0,56,4,3592.9,humidity,44.6968,,3592.9
0,61,3,3592.9,torque,48.9197,48.9197,3592.9
0,61,3,3592.9,vibration,0.1943,0.1943,3592.9
0,61,3,3592.9,temperature,72.8819,72.8819,3592.9
0,61,3,3592.9,pressure,28.0764,28.0764,3592.9
0,61,3,3592.9,humidity,45.0673,45.0673,3592.9
0,66,2,3592.9,torque,52.7062,52.7062,3592.9
0,66,2,3592.9,vibration,0.2039,0.2039,3592.9
0,66,2,3592.9,temperature,71.8177,71.8177,3592.9
0,66,2,3592.9,pressure,30.2522,30.2522,3592.9
0,66,2,3592.9,humidity,45.9041,45.9041,3592.9
0,44,9,3595.87,torque,51.7129,,3595.87
0,44,9,3595.87,vibration,0.171,,3595.87
0,44,9,3595.87,temperature,69.807,,3595.87
0,44,9,3595.87,pressure,27.4055,,3595.87
0,44,9,3595.87,humidity,46.0564,,3595.87
0,68,1,3601.25,torque,49.7743,49.7743,3601.25
0,68,1,3601.25,vibration,0.1899,0.1899,3601.25
0,68,1,3601.25,temperature,72.4294,72.4294,3601.25
0,68,1,3601.25,pressure,33.916,33.916,3601.25
0,68,1,3601.25,humidity,47.1972,47.1972,3601.25
0,71,0,3607.03,torque,49.5264,49.5264,3607.03
0,71,0,3607.03,vibration,0.211,0.211,3607.03
0,71,0,3607.03,temperature,68.6801,68.6801,3607.03
0,71,0,3607.03,pressure,32.8228,32.8228,3607.03
0,71,0,3607.03,humidity,45.7673,45.7673,3607.03
0,47,6,3624.47,torque,48.6915,48.6915,3624.47
0,47,6,3624.47,vibration,0.1956,0.1956,3624.47
0,47,6,3624.47,temperature,70.9485,70.9485,3624.47
0,47,6,3624.47,pressure,29.4996,29.4996,3624.47
0,47,6,3624.47,humidity,45.545,45.545,3624.47
0,43,11,3638.27,torque,50.3964,50.3964,3638.27
0,43,11,3638.27,vibration,0.1892,0.1892,3638.27
0,43,11,3638.27,temperature,69.2064,69.2064,3638.27
0,43,11,3638.27,pressure,27.8249,27.8249,3638.27
0,43,11,3638.27,humidity,41.3643,41.3643,3638.27
0,52,5,3643.12,torque,49.4042,49.4042,3643.12
0,52,5,3643.12,vibration,0.173,0.173,3643.12
0,52,5,3643.12,temperature,69.8543,69.8543,3643.12
0,52,5,3643.12,pressure,30.0951,30.0951,3643.12
0,52,5,3643.12,humidity,42.6582,42.6582,3643.12
0,44,10,3645.44,torque,49.399,49.399,3645.44
0,44,10,3645.44,vibration,0.1856,0.1856,3645.44
0,44,10,3645.44,temperature,69.4562,69.4562,3645.44
0,44,10,3645.44,pressure,23.2645,23.2645,3645.44
0,44,10,3645.44,humidity,44.5591,44.5591,3645.44
0,57,4,3647.03,torque,52.1259,,3647.03
0,57,4,3647.03,vibration,0.2316,,3647.03
0,57,4,3647.03,temperature,67.6387,,3647.03
0,57,4,3647.03,pressure,28.8044,,3647.03
0,57,4,3647.03,humidity,44.5609,,3647.03
0,62,3,3647.03,torque,51.5407,51.5407,3647.03
0,62,3,3647.03,vibration,0.1436,0.1436,3647.03
0,62,3,3647.03,temperature,70.5956,70.5956,3647.03
0,62,3,3647.03,pressure,28.752,28.752,3647.03
0,62,3,3647.03,humidity,45.9191,45.9191,3647.03
0,67,2,3647.03,torque,49.1805,49.1805,3647.03
0,67,2,3647.03,vibration,0.1518,0.1518,3647.03
0,67,2,3647.03,temperature,69.4426,69.4426,3647.03
0,67,2,3647.03,pressure,31.0348,31.0348,3647.03
0,67,2,3647.03,humidity,45.0855,45.0855,3647.03
0,45,8,3649.16,torque,47.8862,47.8862,3649.16
0,45,8,3649.16,vibration,0.1376,0.1376,3649.16
0,45,8,3649.16,temperature,68.6133,68.6133,3649.16
0,45,8,3649.16,pressure,31.813,31.813,3649.16
0,45,8,3649.16,humidity,40.8786,40.8786,3649.16
0,46,7,3649.16,torque,48.5641,48.5641,3649.16
0,46,7,3649.16,vibration,0.2205,0.2205,3649.16
0,46,7,3649.16,temperature,66.5376,66.5376,3649.16
0,46,7,3649.16,pressure,29.1073,29.1073,3649.16
0,46,7,3649.16,humidity,47.6255,47.6255,3649.16
0,72,0,3653.84,torque,52.2352,52.2352,3653.84
0,72,0,3653.84,vibration,0.2274,0.2274,3653.84
0,72,0,3653.84,temperature,70.691,70.691,3653.84
0,72,0,3653.84,pressure,31.3167,31.3167,3653.84
0,72,0,3653.84,humidity,44.7653,44.7653,3653.84
0,69,1,3658.92,torque,51.5761,51.5761,3658.92
0,69,1,3658.92,vibration,0.2112,0.2112,3658.92
0,69,1,3658.92,temperature,69.4434,69.4434,3658.92
0,69,1,3658.92,pressure,26.7268,26.7268,3658.92
0,69,1,3658.92,humidity,46.4372,46.4372,3658.92
0,48,6,3685.28,torque,49.3462,49.3462,3685.28
0,48,6,3685.28,vibration,0.2208,0.2208,3685.28
0,48,6,3685.28,temperature,68.8074,68.8074,3685.28
0,48,6,3685.28,pressure,35.8425,35.8425,3685.28
0,48,6,3685.28,humidity,45.1331,45.1331,3685.28
0,53,5,3690.78,torque,48.6947,48.6947,3690.78
0,53,5,3690.78,vibration,0.1662,0.1662,3690.78
0,53,5,3690.78,temperature,70.3044,70.3044,3690.78
0,53,5,3690.78,pressure,30.3012,30.3012,3690.78
0,53,5,3690.78,humidity,42.845,42.845,3690.78
0,44,11,3691.76,torque,52.3719,52.3719,3691.76
0,44,11,3691.76,vibration,0.2254,0.2254,3691.76
0,44,11,3691.76,temperature,68.9782,68.9782,3691.76
0,44,11,3691.76,pressure,32.0692,32.0692,3691.76
0,44,11,3691.76,humidity,42.6924,42.6924,3691.76
0,70,1,3702.2,torque,48.1356,48.1356,3702.2
0,70,1,3702.2,vibration,0.2043,0.2043,3702.2
0,70,1,3702.2,temperature,68.7434,68.7434,3702.2
0,70,1,3702.2,pressure,31.0691,31.0691,3702.2
0,70,1,3702.2,humidity,45.9704,45.9704,3702.2
0,58,4,3704.7,torque,50.0721,,3704.7
0,58,4,3704.7,vibration,0.181,,3704.7
0,58,4,3704.7,temperature,71.2193,,3704.7
0,58,4,3704.7,pressure,27.3881,,3704.7
0,58,4,3704.7,humidity,45.8595,,3704.7
0,63,3,3704.7,torque,51.1123,51.1123,3704.7
0,63,3,3704.7,vibration,0.2416,0.2416,3704.7
0,63,3,3704.7,temperature,67.3578,67.3578,3704.7
0,63,3,3704.7,pressure,30.4977,30.4977,3704.7
0,63,3,3704.7,humidity,45.2339,45.2339,3704.7
0,68,2,3704.7,torque,50.3248,50.3248,3704.7
0,68,2,3704.7,vibration,0.1961,0.1961,3704.7
0,68,2,3704.7,temperature,69.7819,69.7819,3704.7
0,68,2,3704.7,pressure,28.058,28.058,3704.7
0,68,2,3704.7,humidity,46.8112,46.8112,3704.7
0,47,7,3707.03,torque,50.3456,50.3456,3707.03
0,47,7,3707.03,vibration,0.1868,0.1868,3707.03
0,47,7,3707.03,temperature,68.7256,68.7256,3707.03
0,47,7,3707.03,pressure,32.7751,32.7751,3707.03
0,47,7,3707.03,humidity,47.1384,47.1384,3707.03
0,73,0,3709.93,torque,50.6034,50.6034,3709.93
0,73,0,3709.93,vibration,0.1855,0.1855,3709.93
0,73,0,3709.93,temperature,71.5497,71.5497,3709.93
0,73,0,3709.93,pressure,27.2595,27.2595,3709.93
0,73,0,3709.93,humidity,44.6815,44.6815,3709.93
0,45,9,3710.07,torque,51.6288,,3710.07
0,45,9,3710.07,vibration,0.2162,,3710.07
0,45,9,3710.07,temperature,70.3288,,3710.07
0,45,9,3710.07,pressure,30.0904,,3710.07
0,45,9,3710.07,humidity,44.8202,,3710.07
0,46,8,3710.07,torque,48.2848,48.2848,3710.07
0,46,8,3710.07,vibration,0.244,0.244,3710.07
0,46,8,3710.07,temperature,69.4026,69.4026,3710.07
0,46,8,3710.07,pressure,32.1618,32.1618,3710.07
0,46,8,3710.07,humidity,40.1938,40.1938,3710.07
0,71,1,3755.88,torque,51.4713,51.4713,3755.88
0,71,1,3755.88,vibration,0.175,0.175,3755.88
0,71,1,3755.88,temperature,69.706,69.706,3755.88
0,71,1,3755.88,pressure,33.4938,33.4938,3755.88
0,71,1,3755.88,humidity,46.309,46.309,3755.88
0,48,7,3756.45,torque,49.1168,49.1168,3756.45
0,48,7,3756.45,vibration,0.2325,0.2325,3756.45
0,48,7,3756.45,temperature,72.0482,72.0482,3756.45
0,48,7,3756.45,pressure,32.4895,32.4895,3756.45
0,48,7,3756.45,humidity,47.0344,47.0344,3756.45
0,49,6,3756.45,torque,50.1101,50.1101,3756.45
0,49,6,3756.45,vibration,0.2463,0.2463,3756.45
0,49,6,3756.45,temperature,69.4801,69.4801,3756.45
0,49,6,3756.45,pressure,33.6967,33.6967,3756.45
0,49,6,3756.45,humidity,46.2514,46.2514,3756.45
0,54,5,3756.45,torque,50.6597,50.6597,3756.45
0,54,5,3756.45,vibration,0.2179,0.2179,3756.45
0,54,5,3756.45,temperature,68.8208,68.8208,3756.45
0,54,5,3756.45,pressure,25.8703,25.8703,3756.45
0,54,5,3756.45,humidity,42.5994,42.5994,3756.45
0,59,4,3756.45,torque,50.5534,,3756.45
0,59,4,3756.45,vibration,0.2443,,3756.45
0,59,4,3756.45,temperature,73.4096,,3756.45
0,59,4,3756.45,pressure,32.1393,,3756.45
0,59,4,3756.45,humidity,45.0849,,3756.45
0,64,3,3756.45,torque,51.9229,51.9229,3756.45
0,64,3,3756.45,vibration,0.176,0.176,3756.45
0,64,3,3756.45,temperature,70.1781,70.1781,3756.45
0,64,3,3756.45,pressure,28.822,28.822,3756.45
0,64,3,3756.45,humidity,44.4747,44.4747,3756.45
0,69,2,3756.45,torque,50.027,50.027,3756.45
0,69,2,3756.45,vibration,0.1932,0.1932,3756.45
0,69,2,3756.45,temperature,70.8569,70.8569,3756.45
0,69,2,3756.45,pressure,26.5736,26.5736,3756.45
0,69,2,3756.45,humidity,47.0476,47.0476,3756.45
0,47,8,3759.6,torque,51.6991,51.6991,3759.6
0,47,8,3759.6,vibration,0.2669,0.2669,3759.6
0,47,8,3759.6,temperature,70.7595,70.7595,3759.6
0,47,8,3759.6,pressure,29.8222,29.8222,3759.6
0,47,8,3759.6,humidity,39.4533,39.4533,3759.6
0,74,0,3760.0,torque,49.8326,49.8326,3760.0
0,74,0,3760.0,vibration,0.1933,0.1933,3760.0
0,74,0,3760.0,temperature,68.3417,68.3417,3760.0
0,74,0,3760.0,pressure,28.4516,28.4516,3760.0
0,74,0,3760.0,humidity,45.4577,45.4577,3760.0
0,45,10,3760.27,torque,49.872,49.872,3760.27
0,45,10,3760.27,vibration,0.2444,0.2444,3760.27
0,45,10,3760.27,temperature,71.935,71.935,3760.27
0,45,10,3760.27,pressure,28.7473,28.7473,3760.27
0,45,10,3760.27,humidity,44.6549,44.6549,3760.27
0,46,9,3760.27,torque,49.5033,,3760.27
0,46,9,3760.27,vibration,0.215,,3760.27
0,46,9,3760.27,temperature,70.6749,,3760.27
0,46,9,3760.27,pressure,30.3975,,3760.27
0,46,9,3760.27,humidity,46.2853,,3760.27
0,72,1,3806.4,torque,47.4717,47.4717,3806.4
0,72,1,3806.4,vibration,0.1676,0.1676,3806.4
0,72,1,3806.4,temperature,71.647,71.647,3806.4
0,72,1,3806.4,pressure,30.6855,30.6855,3806.4
0,72,1,3806.4,humidity,46.3282,46.3282,3806.4
0,48,8,3810.76,torque,48.7416,48.7416,3810.76
0,48,8,3810.76,vibration,0.2042,0.2042,3810.76
0,48,8,3810.76,temperature,69.6819,69.6819,3810.76
0,48,8,3810.76,pressure,29.5966,29.5966,3810.76
0,48,8,3810.76,humidity,40.7625,40.7625,3810.76
0,47,9,3811.29,torque,47.4033,,3811.29
0,47,9,3811.29,vibration,0.1721,,3811.29
0,47,9,3811.29,temperature,73.1328,,3811.29
0,47,9,3811.29,pressure,28.0017,,3811.29
0,47,9,3811.29,humidity,45.6937,,3811.29
0,45,11,3816.37,torque,50.0802,50.0802,3816.37
0,45,11,3816.37,vibration,0.2194,0.2194,3816.37
0,45,11,3816.37,temperature,70.0732,70.0732,3816.37
0,45,11,3816.37,pressure,30.4281,30.4281,3816.37
0,45,11,3816.37,humidity,40.5545,40.5545,3816.37
0,46,10,3816.37,torque,50.5111,50.5111,3816.37
0,46,10,3816.37,vibration,0.1759,0.1759,3816.37
0,46,10,3816.37,temperature,69.5581,69.5581,3816.37
0,46,10,3816.37,pressure,31.05,31.05,3816.37
0,46,10,3816.37,humidity,46.5911,46.5911,3816.37
0,75,0,3820.46,torque,52.4291,52.4291,3820.46
0,75,0,3820.46,vibration,0.169,0.169,3820.46
0,75,0,3820.46,temperature,70.2446,70.2446,3820.46
0,75,0,3820.46,pressure,31.065,31.065,3820.46
0,75,0,3820.46,humidity,45.6689,45.6689,3820.46
0,49,7,3842.42,torque,46.9145,46.9145,3842.42
0,49,7,3842.42,vibration,0.1862,0.1862,3842.42
0,49,7,3842.42,temperature,69.3499,69.3499,3842.42
0,49,7,3842.42,pressure,32.3472,32.3472,3842.42
0,49,7,3842.42,humidity,46.3626,46.3626,3842.42
0,50,6,3842.42,torque,51.1183,51.1183,3842.42
0,50,6,3842.42,vibration,0.1784,0.1784,3842.42
0,50,6,3842.42,temperature,67.7833,67.7833,3842.42
0,50,6,3842.42,pressure,30.5596,30.5596,3842.42
0,50,6,3842.42,humidity,43.8953,43.8953,3842.42
0,55,5,3842.42,torque,51.6795,51.6795,3842.42
0,55,5,3842.42,vibration,0.1977,0.1977,3842.42
0,55,5,3842.42,temperature,69.48,69.48,3842.42
0,55,5,3842.42,pressure,27.3413,27.3413,3842.42
0,55,5,3842.42,humidity,41.5738,41.5738,3842.42
0,60,4,3842.42,torque,49.7457,,3842.42
0,60,4,3842.42,vibration,0.221,,3842.42
0,60,4,3842.42,temperature,70.1437,,3842.42
0,60,4,3842.42,pressure,29.6379,,3842.42
0,60,4,3842.42,humidity,44.8478,,3842.42
0,65,3,3842.42,torque,49.266,49.266,3842.42
0,65,3,3842.42,vibration,0.2031,0.2031,3842.42
0,65,3,3842.42,temperature,67.7773,67.7773,3842.42
0,65,3,3842.42,pressure,30.407,30.407,3842.42
0,65,3,3842.42,humidity,42.9187,42.9187,3842.42
0,70,2,3842.42,torque,45.4682,45.4682,3842.42
0,70,2,3842.42,vibration,0.1628,0.1628,3842.42
0,70,2,3842.42,temperature,65.4114,65.4114,3842.42
0,70,2,3842.42,pressure,29.4603,29.4603,3842.42
0,70,2,3842.42,humidity,47.6373,47.6373,3842.42
0,73,1,3855.74,torque,51.5291,51.5291,3855.74
0,73,1,3855.74,vibration,0.212,0.212,3855.74
0,73,1,3855.74,temperature,67.4727,67.4727,3855.74
0,73,1,3855.74,pressure,29.9293,29.9293,3855.74
0,73,1,3855.74,humidity,46.3642,46.3642,3855.74
0,48,9,3863.07,torque,47.6482,,3863.07
0,48,9,3863.07,vibration,0.2023,,3863.07
0,48,9,3863.07,temperature,68.3792,,3863.07
0,48,9,3863.07,pressure,29.4627,,3863.07
0,48,9,3863.07,humidity,46.6147,,3863.07
0,46,11,3864.85,torque,48.9888,48.9888,3864.85
0,46,11,3864.85,vibration,0.2039,0.2039,3864.85
0,46,11,3864.85,temperature,71.8436,71.8436,3864.85
0,46,11,3864.85,pressure,31.3251,31.3251,3864.85
0,46,11,3864.85,humidity,40.9247,40.9247,3864.85
0,47,10,3864.85,torque,49.6373,49.6373,3864.85
0,47,10,3864.85,vibration,0.2367,0.2367,3864.85
0,47,10,3864.85,temperature,67.4974,67.4974,3864.85
0,47,10,3864.85,pressure,25.3411,25.3411,3864.85
0,47,10,3864.85,humidity,46.4803,46.4803,3864.85
0,76,0,3870.55,torque,48.0724,48.0724,3870.55
0,76,0,3870.55,vibration,0.1848,0.1848,3870.55
0,76,0,3870.55,temperature,69.0255,69.0255,3870.55
0,76,0,3870.55,pressure,34.9543,34.9543,3870.55
0,76,0,3870.55,humidity,47.0485,47.0485,3870.55
0,49,8,3875.71,torque,49.5473,49.5473,3875.71
0,49,8,3875.71,vibration,0.1844,0.1844,3875.71
0,49,8,3875.71,temperature,70.2971,70.2971,3875.71
0,49,8,3875.71,pressure,28.9752,28.9752,3875.71
0,49,8,3875.71,humidity,40.2186,40.2186,3875.71
0,74,1,3898.93,torque,52.674,52.674,3898.93
0,74,1,3898.93,vibration,0.1381,0.1381,3898.93
0,74,1,3898.93,temperature,71.1552,71.1552,3898.93
0,74,1,3898.93,pressure,27.6842,27.6842,3898.93
0,74,1,3898.93,humidity,46.6514,46.6514,3898.93
0,50,7,3906.97,torque,50.5001,50.5001,3906.97
0,50,7,3906.97,vibration,0.1354,0.1354,3906.97
0,50,7,3906.97,temperature,72.6123,72.6123,3906.97
0,50,7,3906.97,pressure,29.2522,29.2522,3906.97
0,50,7,3906.97,humidity,47.6955,47.6955,3906.97
0,51,6,3906.97,torque,51.8678,51.8678,3906.97
0,51,6,3906.97,vibration,0.2009,0.2009,3906.97
0,51,6,3906.97,temperature,69.9671,69.9671,3906.97
0,51,6,3906.97,pressure,32.954,32.954,3906.97
0,51,6,3906.97,humidity,46.2984,46.2984,3906.97
0,56,5,3906.97,torque,48.146,48.146,3906.97
0,56,5,3906.97,vibration,0.2199,0.2199,3906.97
0,56,5,3906.97,temperature,65.2088,65.2088,3906.97
0,56,5,3906.97,pressure,29.2128,29.2128,3906.97
0,56,5,3906.97,humidity,45.1482,45.1482,3906.97
0,47,11,3918.07,torque,49.9541,49.9541,3918.07
0,47,11,3918.07,vibration,0.2073,0.2073,3918.07
0,47,11,3918.07,temperature,66.7139,66.7139,3918.07
0,47,11,3918.07,pressure,33.1929,33.1929,3918.07
0,47,11,3918.07,humidity,42.4058,42.4058,3918.07
0,48,10,3918.07,torque,49.9506,49.9506,3918.07
0,48,10,3918.07,vibration,0.2017,0.2017,3918.07
0,48,10,3918.07,temperature,72.3222,72.3222,3918.07
0,48,10,3918.07,pressure,33.454,33.454,3918.07
0,48,10,3918.07,humidity,48.1017,48.1017,3918.07
0,61,4,3918.35,torque,49.7805,,3918.35
0,61,4,3918.35,vibration,0.2008,,3918.35
0,61,4,3918.35,temperature,70.765,,3918.35
0,61,4,3918.35,pressure,29.9678,,3918.35
0,61,4,3918.35,humidity,42.6311,,3918.35
0,66,3,3918.35,torque,50.4936,50.4936,3918.35
0,66,3,3918.35,vibration,0.1743,0.1743,3918.35
0,66,3,3918.35,temperature,67.3059,67.3059,3918.35
0,66,3,3918.35,pressure,30.6626,30.6626,3918.35
0,66,3,3918.35,humidity,44.1149,44.1149,3918.35
0,71,2,3918.35,torque,53.5227,53.5227,3918.35
0,71,2,3918.35,vibration,0.1852,0.1852,3918.35
0,71,2,3918.35,temperature,68.3726,68.3726,3918.35
0,71,2,3918.35,pressure,26.8049,26.8049,3918.35
0,71,2,3918.35,humidity,48.1987,48.1987,3918.35
0,49,9,3926.64,torque,49.7538,,3926.64
0,49,9,3926.64,vibration,0.2284,,3926.64
0,49,9,3926.64,temperature,71.0297,,3926.64
0,49,9,3926.64,pressure,31.0898,,3926.64
0,49,9,3926.64,humidity,48.4066,,3926.64
0,77,0,3929.04,torque,49.524,49.524,3929.04
0,77,0,3929.04,vibration,0.1806,0.1806,3929.04
0,77,0,3929.04,temperature,72.139,72.139,3929.04
0,77,0,3929.04,pressure,29.3604,29.3604,3929.04
