session_id,t,station,channel,value,t_global
0,4690.0,1,vibration,0.2453,4690.0
0,4690.0,1,temperature,70.7609,4690.0
0,4690.0,1,pressure,27.9854,4690.0
0,4690.0,1,humidity,47.7166,4690.0
0,4690.0,2,torque,49.2718,4690.0
0,4690.0,2,vibration,0.2402,4690.0
0,4690.0,2,temperature,71.5619,4690.0
0,4690.0,2,pressure,26.5587,4690.0
0,4690.0,2,humidity,41.3023,4690.0
0,4690.0,3,torque,49.626,4690.0
0,4690.0,3,vibration,0.1997,4690.0
0,4690.0,3,temperature,68.8718,4690.0
0,4690.0,3,pressure,30.0799,4690.0
0,4690.0,3,humidity,46.7182,4690.0
0,4690.0,5,torque,48.3808,4690.0
0,4690.0,5,vibration,0.162,4690.0
0,4690.0,5,temperature,70.8815,4690.0
0,4690.0,5,pressure,30.1788,4690.0
0,4690.0,5,humidity,41.8232,4690.0
0,4690.0,6,torque,50.653,4690.0
0,4690.0,6,vibration,0.2299,4690.0
0,4690.0,6,temperature,71.0763,4690.0
0,4690.0,6,pressure,32.5842,4690.0
0,4690.0,6,humidity,41.8772,4690.0
0,4690.0,7,torque,50.2386,4690.0
0,4690.0,7,vibration,0.2025,4690.0
0,4690.0,7,temperature,68.8794,4690.0
0,4690.0,7,pressure,28.8614,4690.0
0,4690.0,7,humidity,45.043,4690.0
0,4690.0,8,torque,50.8575,4690.0
0,4690.0,8,vibration,0.1627,4690.0
0,4690.0,8,temperature,72.1739,4690.0
0,4690.0,8,pressure,30.3247,4690.0
0,4690.0,8,humidity,43.1581,4690.0
0,4690.0,10,torque,51.6438,4690.0
0,4690.0,10,vibration,0.2424,4690.0
0,4690.0,10,temperature,71.5016,4690.0
0,4690.0,10,pressure,27.8191,4690.0
0,4690.0,10,humidity,42.751,4690.0
0,4690.0,11,torque,51.6574,4690.0
0,4690.0,11,vibration,0.2902,4690.0
0,4690.0,11,temperature,70.6499,4690.0
0,4690.0,11,pressure,31.1992,4690.0
0,4690.0,11,humidity,42.503,4690.0
0,4700.0,0,torque,49.6992,4700.0
0,4700.0,0,vibration,0.2229,4700.0
0,4700.0,0,temperature,66.7851,4700.0
0,4700.0,0,pressure,28.5928,4700.0
0,4700.0,0,humidity,45.3039,4700.0
0,4700.0,1,torque,51.7279,4700.0
0,4700.0,1,vibration,0.1416,4700.0
0,4700.0,1,temperature,70.3801,4700.0
0,4700.0,1,pressure,30.1633,4700.0
0,4700.0,1,humidity,47.8322,4700.0
0,4700.0,2,torque,50.987,4700.0
0,4700.0,2,vibration,0.2372,4700.0
0,4700.0,2,temperature,70.125,4700.0
0,4700.0,2,pressure,28.9361,4700.0
0,4700.0,2,humidity,41.6572,4700.0
0,4700.0,3,torque,49.877,4700.0
0,4700.0,3,vibration,0.2092,4700.0
0,4700.0,3,temperature,70.3971,4700.0
0,4700.0,3,pressure,29.8165,4700.0
0,4700.0,3,humidity,46.8248,4700.0
0,4700.0,5,torque,50.1152,4700.0
0,4700.0,5,vibration,0.1957,4700.0
0,4700.0,5,temperature,68.6827,4700.0
0,4700.0,5,pressure,29.6962,4700.0
0,4700.0,5,humidity,41.8803,4700.0
0,4700.0,6,torque,49.7624,4700.0
0,4700.0,6,vibration,0.1924,4700.0
0,4700.0,6,temperature,70.9663,4700.0
0,4700.0,6,pressure,30.1421,4700.0
0,4700.0,6,humidity,41.2206,4700.0
0,4700.0,7,torque,52.0313,4700.0
0,4700.0,7,vibration,0.1611,4700.0
0,4700.0,7,temperature,71.9399,4700.0
0,4700.0,7,pressure,28.9972,4700.0
0,4700.0,7,humidity,44.4618,4700.0
0,4700.0,8,torque,48.997,4700.0
0,4700.0,8,vibration,0.1668,4700.0
0,4700.0,8,temperature,72.1176,4700.0
0,4700.0,8,pressure,28.1977,4700.0
0,4700.0,8,humidity,43.159,4700.0
0,4700.0,10,torque,50.0625,4700.0
0,4700.0,10,vibration,0.1939,4700.0
0,4700.0,10,temperature,67.8214,4700.0
0,4700.0,10,pressure,27.1765,4700.0
0,4700.0,10,humidity,42.1878,4700.0
0,4700.0,11,torque,49.5206,4700.0
0,4700.0,11,vibration,0.1901,4700.0
0,4700.0,11,temperature,69.2841,4700.0
0,4700.0,11,pressure,28.5528,4700.0
0,4700.0,11,humidity,42.3686,4700.0
0,4710.0,0,torque,46.9784,4710.0
0,4710.0,0,vibration,0.2363,4710.0
0,4710.0,0,temperature,67.5414,4710.0
0,4710.0,0,pressure,31.4343,4710.0
0,4710.0,0,humidity,45.054,4710.0
0,4710.0,1,torque,49.6491,4710.0
0,4710.0,1,vibration,0.2051,4710.0
0,4710.0,1,temperature,72.4769,4710.0
0,4710.0,1,pressure,33.481,4710.0
0,4710.0,1,humidity,47.6525,4710.0
0,4710.0,2,torque,50.5894,4710.0
0,4710.0,2,vibration,0.2474,4710.0
0,4710.0,2,temperature,70.8782,4710.0
0,4710.0,2,pressure,26.4758,4710.0
0,4710.0,2,humidity,42.1789,4710.0
0,4710.0,3,torque,48.871,4710.0
0,4710.0,3,vibration,0.1599,4710.0
0,4710.0,3,temperature,70.1988,4710.0
0,4710.0,3,pressure,31.9554,4710.0
0,4710.0,3,humidity,46.3999,4710.0
0,4710.0,5,torque,51.1272,4710.0
0,4710.0,5,vibration,0.2341,4710.0
0,4710.0,5,temperature,70.2222,4710.0
0,4710.0,5,pressure,27.6426,4710.0
0,4710.0,5,humidity,40.7863,4710.0
0,4710.0,6,torque,51.1383,4710.0
0,4710.0,6,vibration,0.2368,4710.0
0,4710.0,6,temperature,67.7383,4710.0
0,4710.0,6,pressure,29.2221,4710.0
0,4710.0,6,humidity,42.4616,4710.0
0,4710.0,7,torque,50.1789,4710.0
0,4710.0,7,vibration,0.212,4710.0
0,4710.0,7,temperature,70.696,4710.0
0,4710.0,7,pressure,30.0313,4710.0
0,4710.0,7,humidity,45.4427,4710.0
0,4710.0,8,torque,49.9529,4710.0
0,4710.0,8,vibration,0.2314,4710.0
0,4710.0,8,temperature,68.6769,4710.0
0,4710.0,8,pressure,29.2398,4710.0
0,4710.0,8,humidity,43.1722,4710.0
0,4710.0,10,torque,50.8293,4710.0
0,4710.0,10,vibration,0.2342,4710.0
0,4710.0,10,temperature,71.8469,4710.0
0,4710.0,10,pressure,29.0583,4710.0
0,4710.0,10,humidity,42.4225,4710.0
0,4710.0,11,torque,51.0733,4710.0
0,4710.0,11,vibration,0.2019,4710.0
0,4710.0,11,temperature,70.1902,4710.0
0,4710.0,11,pressure,28.0883,4710.0
0,4710.0,11,humidity,42.2125,4710.0
0,4720.0,0,torque,50.4131,4720.0
0,4720.0,0,vibration,0.1552,4720.0
0,4720.0,0,temperature,67.4593,4720.0
0,4720.0,0,pressure,29.0274,4720.0
0,4720.0,0,humidity,44.1353,4720.0
0,4720.0,1,torque,46.3421,4720.0
0,4720.0,1,vibration,0.1919,4720.0
0,4720.0,1,temperature,69.0752,4720.0
0,4720.0,1,pressure,28.9473,4720.0
0,4720.0,1,humidity,48.2611,4720.0
0,4720.0,2,torque,47.2773,4720.0
0,4720.0,2,vibration,0.2657,4720.0
0,4720.0,2,temperature,69.114,4720.0
0,4720.0,2,pressure,32.1103,4720.0
0,4720.0,2,humidity,41.5147,4720.0
0,4720.0,3,torque,47.3599,4720.0
0,4720.0,3,vibration,0.2168,4720.0
0,4720.0,3,temperature,67.487,4720.0
0,4720.0,3,pressure,30.3953,4720.0
0,4720.0,3,humidity,45.4691,4720.0
0,4720.0,5,torque,48.5573,4720.0
0,4720.0,5,vibration,0.1959,4720.0
0,4720.0,5,temperature,72.6349,4720.0
0,4720.0,5,pressure,31.8584,4720.0
0,4720.0,5,humidity,41.3526,4720.0
0,4720.0,6,torque,49.6911,4720.0
0,4720.0,6,vibration,0.2067,4720.0
0,4720.0,6,temperature,66.6909,4720.0
0,4720.0,6,pressure,29.7703,4720.0
0,4720.0,6,humidity,42.0046,4720.0
0,4720.0,7,torque,48.7637,4720.0
0,4720.0,7,vibration,0.2297,4720.0
0,4720.0,7,temperature,71.8273,4720.0
0,4720.0,7,pressure,27.327,4720.0
0,4720.0,7,humidity,44.0442,4720.0
0,4720.0,8,torque,50.5289,4720.0
0,4720.0,8,vibration,0.1433,4720.0
0,4720.0,8,temperature,69.4621,4720.0
0,4720.0,8,pressure,30.7474,4720.0
0,4720.0,8,humidity,41.9762,4720.0
0,4720.0,10,torque,51.2323,4720.0
0,4720.0,10,vibration,0.2019,4720.0
0,4720.0,10,temperature,70.997,4720.0
0,4720.0,10,pressure,31.2042,4720.0
0,4720.0,10,humidity,41.8405,4720.0
0,4720.0,11,torque,51.6426,4720.0
0,4720.0,11,vibration,0.2319,4720.0
0,4720.0,11,temperature,72.0511,4720.0
0,4720.0,11,pressure,29.1742,4720.0
0,4720.0,11,humidity,42.2059,4720.0
0,4730.0,0,torque,52.2503,4730.0
0,4730.0,0,vibration,0.202,4730.0
0,4730.0,0,temperature,68.2047,4730.0
0,4730.0,0,pressure,30.9888,4730.0
0,4730.0,0,humidity,44.4657,4730.0
0,4730.0,1,torque,53.1878,4730.0
0,4730.0,1,vibration,0.1724,4730.0
0,4730.0,1,temperature,71.116,4730.0
0,4730.0,1,pressure,29.3646,4730.0
0,4730.0,1,humidity,48.1815,4730.0
0,4730.0,2,torque,50.5922,4730.0
0,4730.0,2,vibration,0.1754,4730.0
0,4730.0,2,temperature,67.6918,4730.0
0,4730.0,2,pressure,30.026,4730.0
0,4730.0,2,humidity,42.253,4730.0
0,4730.0,3,torque,49.896,4730.0
0,4730.0,3,vibration,0.1693,4730.0
0,4730.0,3,temperature,69.3593,4730.0
0,4730.0,3,pressure,28.0964,4730.0
0,4730.0,3,humidity,45.5847,4730.0
0,4730.0,5,torque,48.7061,4730.0
0,4730.0,5,vibration,0.1663,4730.0
0,4730.0,5,temperature,72.2181,4730.0
0,4730.0,5,pressure,29.8799,4730.0
0,4730.0,5,humidity,40.1412,4730.0
0,4730.0,6,torque,49.4755,4730.0
0,4730.0,6,vibration,0.2166,4730.0
0,4730.0,6,temperature,73.2843,4730.0
0,4730.0,6,pressure,31.33,4730.0
0,4730.0,6,humidity,42.435,4730.0
0,4730.0,7,torque,50.8548,4730.0
0,4730.0,7,vibration,0.2369,4730.0
0,4730.0,7,temperature,69.5686,4730.0
0,4730.0,7,pressure,33.2863,4730.0
0,4730.0,7,humidity,45.2697,4730.0
0,4730.0,8,torque,51.0068,4730.0
0,4730.0,8,vibration,0.18,4730.0
0,4730.0,8,temperature,68.374,4730.0
0,4730.0,8,pressure,30.6126,4730.0
0,4730.0,8,humidity,43.4039,4730.0
0,4730.0,10,torque,49.5719,4730.0
0,4730.0,10,vibration,0.2058,4730.0
0,4730.0,10,temperature,69.77,4730.0
0,4730.0,10,pressure,31.48,4730.0
0,4730.0,10,humidity,41.6098,4730.0
0,4730.0,11,torque,50.816,4730.0
0,4730.0,11,vibration,0.1568,4730.0
0,4730.0,11,temperature,69.8153,4730.0
0,4730.0,11,pressure,26.6403,4730.0
0,4730.0,11,humidity,41.95,4730.0
0,4740.0,0,torque,50.4054,4740.0
0,4740.0,0,vibration,0.2509,4740.0
0,4740.0,0,temperature,71.6258,4740.0
0,4740.0,0,pressure,30.9148,4740.0
0,4740.0,0,humidity,45.1434,4740.0
0,4740.0,1,torque,48.142,4740.0
0,4740.0,1,vibration,0.1808,4740.0
0,4740.0,1,temperature,68.4577,4740.0
0,4740.0,1,pressure,29.7237,4740.0
0,4740.0,1,humidity,48.9753,4740.0
0,4740.0,2,torque,50.9646,4740.0
0,4740.0,2,vibration,0.2294,4740.0
0,4740.0,2,temperature,71.8297,4740.0
0,4740.0,2,pressure,31.7752,4740.0
0,4740.0,2,humidity,41.8409,4740.0
0,4740.0,3,torque,48.9525,4740.0
0,4740.0,3,vibration,0.2311,4740.0
0,4740.0,3,temperature,68.6728,4740.0
0,4740.0,3,pressure,28.8039,4740.0
0,4740.0,3,humidity,44.049,4740.0
0,4740.0,5,torque,50.3025,4740.0
0,4740.0,5,vibration,0.2252,4740.0
0,4740.0,5,temperature,68.932,4740.0
0,4740.0,5,pressure,29.7987,4740.0
0,4740.0,5,humidity,40.6616,4740.0
0,4740.0,6,torque,51.4519,4740.0
0,4740.0,6,vibration,0.2277,4740.0
0,4740.0,6,temperature,70.1852,4740.0
0,4740.0,6,pressure,25.5656,4740.0
0,4740.0,6,humidity,40.9898,4740.0
0,4740.0,7,torque,50.2577,4740.0
0,4740.0,7,vibration,0.2634,4740.0
0,4740.0,7,temperature,71.1236,4740.0
0,4740.0,7,pressure,28.9015,4740.0
0,4740.0,7,humidity,44.9504,4740.0
0,4740.0,8,torque,50.51,4740.0
0,4740.0,8,vibration,0.2012,4740.0
0,4740.0,8,temperature,69.1682,4740.0
0,4740.0,8,pressure,32.6908,4740.0
0,4740.0,8,humidity,43.3265,4740.0
0,4740.0,10,torque,47.4853,4740.0
0,4740.0,10,vibration,0.2317,4740.0
0,4740.0,10,temperature,69.7641,4740.0
0,4740.0,10,pressure,29.5399,4740.0
0,4740.0,10,humidity,42.2469,4740.0
0,4740.0,11,torque,52.1129,4740.0
0,4740.0,11,vibration,0.161,4740.0
0,4740.0,11,temperature,66.4198,4740.0
0,4740.0,11,pressure,31.8383,4740.0
0,4740.0,11,humidity,42.6429,4740.0
0,4750.0,0,torque,49.9102,4750.0
0,4750.0,0,vibration,0.1693,4750.0
0,4750.0,0,temperature,70.7899,4750.0
0,4750.0,0,pressure,27.0915,4750.0
0,4750.0,0,humidity,44.786,4750.0
0,4750.0,1,torque,49.0361,4750.0
0,4750.0,1,vibration,0.1897,4750.0
0,4750.0,1,temperature,69.7358,4750.0
0,4750.0,1,pressure,29.5468,4750.0
0,4750.0,1,humidity,49.6524,4750.0
0,4750.0,2,torque,51.9078,4750.0
0,4750.0,2,vibration,0.2036,4750.0
0,4750.0,2,temperature,71.9723,4750.0
0,4750.0,2,pressure,31.8425,4750.0
0,4750.0,2,humidity,41.8311,4750.0
0,4750.0,3,torque,49.6269,4750.0
0,4750.0,3,vibration,0.1739,4750.0
0,4750.0,3,temperature,73.7112,4750.0
0,4750.0,3,pressure,28.694,4750.0
0,4750.0,3,humidity,43.9104,4750.0
0,4750.0,5,torque,50.4988,4750.0
0,4750.0,5,vibration,0.1592,4750.0
0,4750.0,5,temperature,69.4418,4750.0
0,4750.0,5,pressure,29.6235,4750.0
0,4750.0,5,humidity,40.8616,4750.0
0,4750.0,6,torque,50.2906,4750.0
0,4750.0,6,vibration,0.224,4750.0
0,4750.0,6,temperature,68.1698,4750.0
0,4750.0,6,pressure,28.848,4750.0
0,4750.0,6,humidity,41.5602,4750.0
0,4750.0,7,torque,49.527,4750.0
0,4750.0,7,vibration,0.1681,4750.0
0,4750.0,7,temperature,74.0328,4750.0
0,4750.0,7,pressure,33.2451,4750.0
0,4750.0,7,humidity,45.0512,4750.0
0,4750.0,8,torque,49.8392,4750.0
0,4750.0,8,vibration,0.1991,4750.0
0,4750.0,8,temperature,74.3339,4750.0
0,4750.0,8,pressure,31.6831,4750.0
0,4750.0,8,humidity,42.8673,4750.0
0,4750.0,10,torque,47.295,4750.0
0,4750.0,10,vibration,0.2246,4750.0
0,4750.0,10,temperature,70.4334,4750.0
0,4750.0,10,pressure,29.9692,4750.0
0,4750.0,10,humidity,41.4599,4750.0
0,4750.0,11,torque,51.8265,4750.0
0,4750.0,11,vibration,0.2542,4750.0
0,4750.0,11,temperature,69.7895,4750.0
0,4750.0,11,pressure,29.0979,4750.0
0,4750.0,11,humidity,42.814,4750.0
0,4760.0,0,torque,52.2928,4760.0
0,4760.0,0,vibration,0.2051,4760.0
0,4760.0,0,temperature,69.1133,4760.0
0,4760.0,0,pressure,29.6965,4760.0
0,4760.0,0,humidity,45.1767,4760.0
0,4760.0,1,torque,52.0465,4760.0
0,4760.0,1,vibration,0.1587,4760.0
0,4760.0,1,temperature,70.3144,4760.0
0,4760.0,1,pressure,32.4307,4760.0
0,4760.0,1,humidity,49.3439,4760.0
0,4760.0,2,torque,52.7248,4760.0
0,4760.0,2,vibration,0.2054,4760.0
0,4760.0,2,temperature,72.1554,4760.0
0,4760.0,2,pressure,28.1391,4760.0
0,4760.0,2,humidity,42.0751,4760.0
0,4760.0,3,torque,50.273,4760.0
0,4760.0,3,vibration,0.1854,4760.0
0,4760.0,3,temperature,72.337,4760.0
0,4760.0,3,pressure,29.6333,4760.0
0,4760.0,3,humidity,44.3305,4760.0
0,4760.0,5,torque,49.8525,4760.0
0,4760.0,5,vibration,0.1288,4760.0
0,4760.0,5,temperature,71.4058,4760.0
0,4760.0,5,pressure,30.3593,4760.0
0,4760.0,5,humidity,40.185,4760.0
0,4760.0,6,torque,49.6794,4760.0
0,4760.0,6,vibration,0.1834,4760.0
0,4760.0,6,temperature,70.5138,4760.0
0,4760.0,6,pressure,29.5307,4760.0
0,4760.0,6,humidity,41.5722,4760.0
0,4760.0,7,torque,49.9223,4760.0
0,4760.0,7,vibration,0.1783,4760.0
0,4760.0,7,temperature,70.5018,4760.0
0,4760.0,7,pressure,30.1825,4760.0
0,4760.0,7,humidity,43.938,4760.0
0,4760.0,8,torque,52.2366,4760.0
0,4760.0,8,vibration,0.2621,4760.0
0,4760.0,8,temperature,73.366,4760.0
0,4760.0,8,pressure,31.5551,4760.0
0,4760.0,8,humidity,44.2008,4760.0
0,4760.0,10,torque,50.4359,4760.0
0,4760.0,10,vibration,0.2161,4760.0
0,4760.0,10,temperature,71.2393,4760.0
0,4760.0,10,pressure,32.0667,4760.0
0,4760.0,10,humidity,42.5364,4760.0
0,4760.0,11,torque,51.7597,4760.0
0,4760.0,11,vibration,0.1586,4760.0
0,4760.0,11,temperature,74.2367,4760.0
0,4760.0,11,pressure,31.8667,4760.0
0,4760.0,11,humidity,43.8504,4760.0
0,4770.0,0,torque,52.035,4770.0
0,4770.0,0,vibration,0.1781,4770.0
0,4770.0,0,temperature,71.0077,4770.0
0,4770.0,0,pressure,28.0771,4770.0
0,4770.0,0,humidity,45.2519,4770.0
0,4770.0,1,torque,49.5665,4770.0
0,4770.0,1,vibration,0.1987,4770.0
0,4770.0,1,temperature,70.7442,4770.0
0,4770.0,1,pressure,30.3347,4770.0
0,4770.0,1,humidity,49.0898,4770.0
0,4770.0,2,torque,51.3572,4770.0
0,4770.0,2,vibration,0.2186,4770.0
0,4770.0,2,temperature,71.4255,4770.0
0,4770.0,2,pressure,31.5293,4770.0
0,4770.0,2,humidity,42.5905,4770.0
0,4770.0,3,torque,49.8962,4770.0
0,4770.0,3,vibration,0.2745,4770.0
0,4770.0,3,temperature,72.772,4770.0
0,4770.0,3,pressure,29.2122,4770.0
0,4770.0,3,humidity,43.3387,4770.0
0,4770.0,5,torque,51.6291,4770.0
0,4770.0,5,vibration,0.1932,4770.0
0,4770.0,5,temperature,69.7807,4770.0
0,4770.0,5,pressure,30.7364,4770.0
0,4770.0,5,humidity,41.6146,4770.0
0,4770.0,6,torque,48.7541,4770.0
0,4770.0,6,vibration,0.2276,4770.0
0,4770.0,6,temperature,70.0683,4770.0
0,4770.0,6,pressure,31.9497,4770.0
0,4770.0,6,humidity,41.0562,4770.0
0,4770.0,7,torque,50.5507,4770.0
0,4770.0,7,vibration,0.2233,4770.0
0,4770.0,7,temperature,72.5743,4770.0
0,4770.0,7,pressure,30.8691,4770.0
0,4770.0,7,humidity,43.9825,4770.0
0,4770.0,8,torque,50.0712,4770.0
0,4770.0,8,vibration,0.214,4770.0
0,4770.0,8,temperature,69.6196,4770.0
0,4770.0,8,pressure,34.6773,4770.0
0,4770.0,8,humidity,42.5237,4770.0
0,4770.0,10,torque,51.8959,4770.0
0,4770.0,10,vibration,0.2005,4770.0
0,4770.0,10,temperature,68.0996,4770.0
0,4770.0,10,pressure,26.9863,4770.0
0,4770.0,10,humidity,42.2087,4770.0
0,4770.0,11,torque,50.5747,4770.0
0,4770.0,11,vibration,0.1965,4770.0
0,4770.0,11,temperature,72.3988,4770.0
0,4770.0,11,pressure,27.3553,4770.0
0,4770.0,11,humidity,42.8306,4770.0
0,4780.0,0,torque,49.2622,4780.0
0,4780.0,0,vibration,0.175,4780.0
0,4780.0,0,temperature,70.2195,4780.0
0,4780.0,0,pressure,29.2976,4780.0
0,4780.0,0,humidity,45.4614,4780.0
0,4780.0,1,torque,47.5412,4780.0
0,4780.0,1,vibration,0.1548,4780.0
0,4780.0,1,temperature,69.2174,4780.0
0,4780.0,1,pressure,28.6071,4780.0
0,4780.0,1,humidity,48.9901,4780.0
0,4780.0,2,torque,47.381,4780.0
0,4780.0,2,vibration,0.1593,4780.0
0,4780.0,2,temperature,71.0251,4780.0
0,4780.0,2,pressure,33.0209,4780.0
0,4780.0,2,humidity,41.5592,4780.0
0,4780.0,3,torque,49.9082,4780.0
0,4780.0,3,vibration,0.2335,4780.0
0,4780.0,3,temperature,69.643,4780.0
0,4780.0,3,pressure,29.6104,4780.0
0,4780.0,3,humidity,43.274,4780.0
0,4780.0,5,torque,48.409,4780.0
0,4780.0,5,vibration,0.1568,4780.0
0,4780.0,5,temperature,70.358,4780.0
0,4780.0,5,pressure,30.6879,4780.0
0,4780.0,5,humidity,41.2515,4780.0
0,4780.0,6,torque,48.1703,4780.0
0,4780.0,6,vibration,0.1842,4780.0
0,4780.0,6,temperature,72.7572,4780.0
0,4780.0,6,pressure,32.3317,4780.0
0,4780.0,6,humidity,41.4499,4780.0
0,4780.0,7,torque,51.9203,4780.0
0,4780.0,7,vibration,0.1955,4780.0
0,4780.0,7,temperature,68.9001,4780.0
0,4780.0,7,pressure,27.858,4780.0
0,4780.0,7,humidity,43.056,4780.0
0,4780.0,8,torque,51.4517,4780.0
0,4780.0,8,vibration,0.2313,4780.0
0,4780.0,8,temperature,72.1593,4780.0
0,4780.0,8,pressure,31.6053,4780.0
0,4780.0,8,humidity,43.7762,4780.0
0,4780.0,10,torque,47.3813,4780.0
0,4780.0,10,vibration,0.1914,4780.0
0,4780.0,10,temperature,70.2663,4780.0
0,4780.0,10,pressure,27.8646,4780.0
0,4780.0,10,humidity,41.4473,4780.0
0,4780.0,11,torque,49.7168,4780.0
0,4780.0,11,vibration,0.1704,4780.0
0,4780.0,11,temperature,67.7998,4780.0
0,4780.0,11,pressure,31.9227,4780.0
0,4780.0,11,humidity,43.0618,4780.0
0,4790.0,0,torque,50.4886,4790.0
0,4790.0,0,vibration,0.2137,4790.0
0,4790.0,0,temperature,67.1795,4790.0
0,4790.0,0,pressure,30.6072,4790.0
0,4790.0,0,humidity,45.1443,4790.0
0,4790.0,1,torque,49.225,4790.0
0,4790.0,1,vibration,0.1724,4790.0
0,4790.0,1,temperature,74.0296,4790.0
0,4790.0,1,pressure,31.7772,4790.0
0,4790.0,1,humidity,48.7368,4790.0
0,4790.0,2,torque,49.2188,4790.0
0,4790.0,2,vibration,0.1914,4790.0
0,4790.0,2,temperature,67.3151,4790.0
0,4790.0,2,pressure,26.3353,4790.0
0,4790.0,2,humidity,41.7897,4790.0
0,4790.0,3,torque,48.6848,4790.0
0,4790.0,3,vibration,0.2215,4790.0
0,4790.0,3,temperature,67.9336,4790.0
0,4790.0,3,pressure,32.4445,4790.0
0,4790.0,3,humidity,42.9781,4790.0
0,4790.0,5,torque,50.5217,4790.0
0,4790.0,5,vibration,0.2099,4790.0
0,4790.0,5,temperature,73.4354,4790.0
0,4790.0,5,pressure,27.7051,4790.0
0,4790.0,5,humidity,41.9801,4790.0
0,4790.0,6,torque,49.4508,4790.0
0,4790.0,6,vibration,0.17,4790.0
0,4790.0,6,temperature,69.8813,4790.0
0,4790.0,6,pressure,32.089,4790.0
0,4790.0,6,humidity,42.9714,4790.0
0,4790.0,7,torque,53.1926,4790.0
0,4790.0,7,vibration,0.1877,4790.0
0,4790.0,7,temperature,72.5124,4790.0
0,4790.0,7,pressure,30.4428,4790.0
0,4790.0,7,humidity,44.2975,4790.0
0,4790.0,8,torque,51.0878,4790.0
0,4790.0,8,vibration,0.2089,4790.0
0,4790.0,8,temperature,69.0123,4790.0
0,4790.0,8,pressure,28.7235,4790.0
0,4790.0,8,humidity,42.5079,4790.0
0,4790.0,10,torque,48.7321,4790.0
0,4790.0,10,vibration,0.26,4790.0
0,4790.0,10,temperature,72.0326,4790.0
0,4790.0,10,pressure,30.9891,4790.0
0,4790.0,10,humidity,41.4883,4790.0
0,4790.0,11,torque,48.3162,4790.0
0,4790.0,11,vibration,0.2043,4790.0
0,4790.0,11,temperature,70.4694,4790.0
0,4790.0,11,pressure,32.3359,4790.0
0,4790.0,11,humidity,44.3075,4790.0
0,4800.0,0,torque,51.7497,4800.0
0,4800.0,0,vibration,0.1597,4800.0
0,4800.0,0,temperature,71.3499,4800.0
0,4800.0,0,pressure,33.8043,4800.0
0,4800.0,0,humidity,45.3611,4800.0
0,4800.0,1,torque,53.5508,4800.0
0,4800.0,1,vibration,0.221,4800.0
0,4800.0,1,temperature,65.9822,4800.0
0,4800.0,1,pressure,34.1976,4800.0
0,4800.0,1,humidity,50.6018,4800.0
0,4800.0,2,torque,49.1201,4800.0
0,4800.0,2,vibration,0.1072,4800.0
0,4800.0,2,temperature,70.7161,4800.0
0,4800.0,2,pressure,29.748,4800.0
0,4800.0,2,humidity,41.5351,4800.0
0,4800.0,3,torque,48.6076,4800.0
0,4800.0,3,vibration,0.1935,4800.0
0,4800.0,3,temperature,69.1368,4800.0
0,4800.0,3,pressure,31.8766,4800.0
0,4800.0,3,humidity,44.6644,4800.0
0,4800.0,5,torque,48.2114,4800.0
0,4800.0,5,vibration,0.1822,4800.0
0,4800.0,5,temperature,67.8999,4800.0
0,4800.0,5,pressure,30.546,4800.0
0,4800.0,5,humidity,41.3884,4800.0
0,4800.0,6,torque,50.4171,4800.0
0,4800.0,6,vibration,0.1754,4800.0
0,4800.0,6,temperature,71.2065,4800.0
0,4800.0,6,pressure,29.4945,4800.0
0,4800.0,6,humidity,42.5147,4800.0
0,4800.0,7,torque,54.3378,4800.0
0,4800.0,7,vibration,0.2324,4800.0
0,4800.0,7,temperature,68.3808,4800.0
0,4800.0,7,pressure,29.6469,4800.0
0,4800.0,7,humidity,44.525,4800.0
0,4800.0,8,torque,49.6572,4800.0
0,4800.0,8,vibration,0.1557,4800.0
0,4800.0,8,temperature,69.0965,4800.0
0,4800.0,8,pressure,31.1945,4800.0
0,4800.0,8,humidity,43.4138,4800.0
0,4800.0,10,torque,50.0077,4800.0
0,4800.0,10,vibration,0.1626,4800.0
0,4800.0,10,temperature,71.4391,4800.0
0,4800.0,10,pressure,31.4943,4800.0
0,4800.0,10,humidity,41.1729,4800.0
0,4800.0,11,torque,50.2837,4800.0
0,4800.0,11,vibration,0.2254,4800.0
0,4800.0,11,temperature,67.585,4800.0
0,4800.0,11,pressure,31.9383,4800.0
0,4800.0,11,humidity,44.3527,4800.0
0,4810.0,0,torque,49.4405,4810.0
0,4810.0,0,vibration,0.2345,4810.0
0,4810.0,0,temperature,70.5506,4810.0
0,4810.0,0,pressure,30.9538,4810.0
0,4810.0,0,humidity,45.2169,4810.0
0,4810.0,1,torque,48.9939,4810.0
0,4810.0,1,vibration,0.203,4810.0
0,4810.0,1,temperature,71.7839,4810.0
0,4810.0,1,pressure,29.0248,4810.0
0,4810.0,1,humidity,51.5444,4810.0
0,4810.0,2,torque,52.1333,4810.0
0,4810.0,2,vibration,0.1628,4810.0
0,4810.0,2,temperature,68.628,4810.0
0,4810.0,2,pressure,30.5069,4810.0
0,4810.0,2,humidity,41.8857,4810.0
0,4810.0,3,torque,50.8026,4810.0
0,4810.0,3,vibration,0.2082,4810.0
0,4810.0,3,temperature,70.6882,4810.0
0,4810.0,3,pressure,29.1078,4810.0
0,4810.0,3,humidity,43.5826,4810.0
0,4810.0,5,torque,51.9639,4810.0
0,4810.0,5,vibration,0.2136,4810.0
